Actual Arrival Time,Flight Id,Destination,Pax,Origin
2024-06-13 14:37:00,UAL3637,Security,60,166B
2024-06-13 14:52:00,ACA0741,Security,165,163
2024-06-13 15:10:00,JZA0992,Security,66,160
2024-06-13 15:57:00,UAL3636,Security,97,164B
2024-06-13 16:12:00,ACA0840,Security,386,174
2024-06-13 16:12:00,ROU1628,Security,240,161
2024-06-13 16:25:00,JZA0836,Security,74,162
2024-06-13 16:39:00,ITY0651,Security,228,171
2024-06-13 16:46:00,SWR0081,Security,292,178
2024-06-13 17:21:00,ROU1812,Security,116,172
2024-06-13 17:30:00,ACA0743,Security,197,163
2024-06-13 17:30:00,ACA0836,Security,375,175
2024-06-13 17:52:00,ACA0886,Security,359,170
2024-06-13 17:53:00,UAL3535,Security,70,164A
2024-06-13 18:03:00,ACA0896,Security,586,173
2024-06-13 18:20:00,JZA0749,Security,67,162
2024-06-13 18:23:00,ACA0854,Security,449,179
2024-06-13 18:23:00,JZA0955,Security,87,160
2024-06-13 18:28:00,ACA0595,Security,109,161
2024-06-13 18:37:00,JZA0629,Security,97,164B
2024-06-13 19:13:00,DLH0471,Security,466,176
2024-06-13 19:19:00,ACA0957,Security,148,168
2024-06-13 19:34:00,UAL3466,Security,62,160
2024-06-13 19:50:00,JZA0884,Security,74,164B
2024-06-13 19:55:00,UAL3711,Security,78,162
2024-06-13 20:00:00,JZA0897,Security,89,164A
2024-06-13 20:10:00,ACA0042,Security,364,175
2024-06-13 20:14:00,ACA0806,Security,295,178
2024-06-13 20:22:00,ACA0993,Security,155,166
2024-06-13 20:25:00,ACA0880,Security,357,173
2024-06-13 20:31:00,ACA0800,Security,355,170
2024-06-13 20:51:00,JZA0927,Security,77,160
2024-06-13 20:53:00,ACA0808,Security,359,165
2024-06-13 20:58:00,ACA0856,Security,355,169
2024-06-13 21:01:00,ROU1676,Security,161,161
2024-06-13 21:04:00,ACA0820,Security,588,174
2024-06-13 21:10:00,ACA0890,Security,511,177
2024-06-13 21:11:00,ACA0828,Security,312,180
2024-06-13 21:29:00,ACA0852,Security,349,173
2024-06-13 21:32:00,ACA0842,Security,393,172
2024-06-13 21:42:00,DLH0495,Security,307,176
2024-06-13 21:51:00,ACA0824,Security,386,179
2024-06-13 21:56:00,ACA0872,Security,529,178
2024-06-13 22:16:00,LOT9046,Security,300,175
2024-06-13 22:20:00,ACA0772,Security,124,163
2024-06-13 22:40:00,ACA0056,Security,307,171
2024-06-13 22:50:00,ACA0810,Security,390,177
2024-06-13 23:09:00,ACA0090,Security,332,170
2024-06-13 23:16:00,JZA0556,Security,81,164A
2024-06-13 23:51:00,AVA0205,Security,210,180
2024-06-14 00:10:00,ACA0858,Security,431,172
2024-06-14 00:38:00,TAP0264,Security,177,176
2024-06-14 01:41:00,EVA0035,Security,409,174
2024-06-14 06:07:00,ROU1810,Security,156,177
2024-06-14 06:10:00,JZA0982,Security,87,166B
2024-06-14 06:26:00,ACA1370,Security,91,167
2024-06-14 07:26:00,UAL3435,Security,94,162
2024-06-14 07:45:00,ACA0766,Security,165,168
2024-06-14 07:55:00,JZA0540,Security,95,160
2024-06-14 07:59:00,ACA0785,Security,249,170
2024-06-14 08:10:00,ROU1854,Security,0,178
2024-06-14 08:11:00,ACA1281,Security,304,169
2024-06-14 08:16:00,ACA0991,Security,222,174
2024-06-14 08:16:00,ACA1039,Security,164,165
2024-06-14 08:18:00,ROU1794,Security,236,180
2024-06-14 08:29:00,JZA0874,Security,89,164A
2024-06-14 08:35:00,ROU1802,Security,177,176
2024-06-14 08:43:00,ROU1840,Security,233,175
2024-06-14 08:49:00,ACA0940,Security,181,177
2024-06-14 09:08:00,JZA0984,Security,99,162
2024-06-14 09:10:00,ACA1031,Security,164,167
2024-06-14 09:22:00,ROU1670,Security,173,166
2024-06-14 09:25:00,ROU1864,Security,152,179
2024-06-14 09:27:00,UAL3615,Security,87,164B
2024-06-14 09:47:00,CMP0471,Security,206,172
2024-06-14 09:54:00,UAL3416,Security,98,160
2024-06-14 10:40:00,UAL3648,Security,90,162
2024-06-14 10:51:00,ETH0553,Security,245,178
2024-06-14 10:54:00,UAL5454,Security,99,166B
2024-06-14 12:18:00,AIC0188,Security,441,174
2024-06-14 12:43:00,MSR0996,Security,372,171
2024-06-14 12:50:00,JZA0747,Security,60,166A
2024-06-14 13:08:00,ACA0001,Security,392,175
2024-06-14 13:28:00,JZA0554,Security,85,160
2024-06-14 13:29:00,ACA0061,Security,390,180
2024-06-14 13:31:00,ACA0009,Security,529,177
2024-06-14 14:01:00,ACA0942,Security,188,172
2024-06-14 14:25:00,UAE0242,Security,492,173
2024-06-14 14:34:00,JZA0542,Security,87,164B
2024-06-14 15:46:00,ROU1740,Security,146,180
2024-06-14 15:59:00,UAL3636,Security,101,160
2024-06-14 16:06:00,JZA0992,Security,74,162
2024-06-14 16:09:00,ACA0840,Security,389,169
2024-06-14 16:40:00,ITY0651,Security,258,171
2024-06-14 16:42:00,SWR0081,Security,308,176
2024-06-14 16:43:00,ACA1359,Security,101,166
2024-06-14 16:43:00,JZA0878,Security,73,164A
2024-06-14 16:57:00,ROU1812,Security,172,168
2024-06-14 17:01:00,ACA0906,Security,569,177
2024-06-14 17:34:00,ACA0836,Security,384,175
2024-06-14 17:50:00,ACA0886,Security,386,178
2024-06-14 18:14:00,ACA0896,Security,576,179
2024-06-14 18:28:00,ACA0854,Security,529,172
2024-06-14 18:29:00,ACA1380,Security,206,163
2024-06-14 18:39:00,JZA0784,Security,71,164A
2024-06-14 18:44:00,ACA0826,Security,353,170
2024-06-14 18:45:00,JZA0749,Security,89,162
2024-06-14 18:53:00,ACA0806,Security,340,165
2024-06-14 18:55:00,DLH0471,Security,484,176
2024-06-14 18:58:00,ACA0816,Security,369,173
2024-06-14 19:45:00,ACA0042,Security,371,177
2024-06-14 19:54:00,ACA0993,Security,169,166
2024-06-14 20:09:00,ACA0880,Security,397,180
2024-06-14 20:26:00,JZA0955,Security,101,162
2024-06-14 20:35:00,ACA0820,Security,594,172
2024-06-14 20:43:00,ACA0890,Security,529,179
2024-06-14 20:48:00,ACA0872,Security,525,175
2024-06-14 20:51:00,DLH0495,Security,333,176
2024-06-14 20:55:00,JZA0927,Security,75,164A
2024-06-14 20:56:00,UAL3711,Security,90,160
2024-06-14 20:57:00,ACA0800,Security,385,173
2024-06-14 21:14:00,JZA0544,Security,95,164B
2024-06-14 21:20:00,ACA0856,Security,394,170
2024-06-14 21:32:00,ACA0828,Security,385,169
2024-06-14 21:39:00,ACA0852,Security,394,165
2024-06-14 21:50:00,ACA0808,Security,396,174
2024-06-14 22:24:00,LOT0046,Security,312,177
2024-06-14 22:32:00,ACA0056,Security,386,180
2024-06-14 22:58:00,ACA0914,Security,196,166
2024-06-14 23:07:00,THY0018,Security,446,173
2024-06-14 23:09:00,ACA9090,Security,386,170
2024-06-14 23:13:00,TAP0262,Security,210,172
2024-06-14 23:15:00,ACA0094,Security,332,169
2024-06-14 23:34:00,JZA0556,Security,87,164A
2024-06-14 23:48:00,AVA0205,Security,185,168
2024-06-14 23:59:00,ACA0842,Security,341,175
2024-06-15 00:25:00,ACA0858,Security,525,165
2024-06-15 00:38:00,ACA0810,Security,386,176
2024-06-15 01:10:00,ACA0824,Security,327,178
2024-06-15 01:45:00,EVA0035,Security,412,171
2024-06-15 06:05:00,UAL3554,Security,29,164B
2024-06-15 06:10:00,ROU1810,Security,157,176
2024-06-15 06:14:00,JZA0982,Security,94,164A
2024-06-15 06:16:00,ACA1370,Security,69,161
2024-06-15 07:00:00,ACA0783,Security,132,166
2024-06-15 07:18:00,ACA2118,Security,16,168
2024-06-15 07:24:00,UAL3435,Security,65,162
2024-06-15 07:54:00,JZA0540,Security,79,164B
2024-06-15 08:05:00,ROU1670,Security,232,163
2024-06-15 08:15:00,ACA1322,Security,101,179
2024-06-15 08:16:00,ACA1039,Security,173,167
2024-06-15 08:21:00,ROU1794,Security,240,172
2024-06-15 08:22:00,ACA0785,Security,337,171
2024-06-15 08:30:00,JZA0874,Security,75,162
2024-06-15 08:31:00,ROU1840,Security,240,173
2024-06-15 08:32:00,ACA0991,Security,218,174
2024-06-15 08:54:00,ROU1804,Security,247,178
2024-06-15 08:56:00,ACA0503,Security,180,165
2024-06-15 09:06:00,JZA0984,Security,89,164B
2024-06-15 09:14:00,ROU1701,Security,201,166
2024-06-15 09:20:00,UAL3615,Security,66,160
2024-06-15 09:33:00,ACA1031,Security,99,161
2024-06-15 09:35:00,ROU1832,Security,160,175
2024-06-15 09:39:00,ROU1873,Security,157,172
2024-06-15 09:43:00,UAL3416,Security,87,164A
2024-06-15 10:01:00,ACA2413,Security,188,170
2024-06-15 10:04:00,ACA2344,Security,0,168
2024-06-15 10:14:00,CMP0471,Security,230,177
2024-06-15 10:15:00,ACA1336,Security,175,180
2024-06-15 10:38:00,ETH0553,Security,307,174
2024-06-15 10:40:00,UAL3648,Security,79,162
2024-06-15 10:54:00,UAL5454,Security,99,166B
2024-06-15 12:12:00,AIC0188,Security,419,179
2024-06-15 12:53:00,MSR0996,Security,417,176
2024-06-15 12:54:00,UAL3578,Security,87,166B
2024-06-15 13:09:00,ACA0001,Security,376,180
2024-06-15 13:13:00,JZA0554,Security,83,160
2024-06-15 13:20:00,ACA0009,Security,513,177
2024-06-15 13:31:00,ACA0061,Security,388,178
2024-06-15 13:55:00,ACA0507,Security,134,163
2024-06-15 14:16:00,ACA0888,Security,392,174
2024-06-15 14:22:00,JZA0925,Security,69,168
2024-06-15 14:34:00,UAE0242,Security,545,173
2024-06-15 14:40:00,UAL3651,Security,73,160
2024-06-15 14:44:00,AIC1188,Security,57,175
2024-06-15 14:46:00,JZA0836,Security,61,166B
2024-06-15 15:14:00,JZA0992,Security,64,162
2024-06-15 16:05:00,ROU1628,Security,199,163
2024-06-15 16:25:00,SWR0081,Security,295,179
2024-06-15 16:29:00,ACA1359,Security,118,180
2024-06-15 16:35:00,ITY0651,Security,247,176
2024-06-15 16:37:00,ACA0840,Security,372,170
2024-06-15 16:45:00,ACA1105,Security,167,161
2024-06-15 17:03:00,JZA0880,Security,67,164B
2024-06-15 17:03:00,ROU1812,Security,221,168
2024-06-15 17:26:00,ACA0957,Security,164,181
2024-06-15 17:33:00,ACA0770,Security,65,163
2024-06-15 17:39:00,ACA0836,Security,372,169
2024-06-15 18:03:00,ACA0886,Security,385,179
2024-06-15 18:05:00,JZA0996,Security,52,164B
2024-06-15 18:11:00,ACA0896,Security,586,178
2024-06-15 18:14:00,JZA0749,Security,81,164A
2024-06-15 18:17:00,JZA0971,Security,61,166B
2024-06-15 18:18:00,JZA0784,Security,48,160
2024-06-15 18:19:00,UAL3535,Security,56,162
2024-06-15 18:36:00,DLH0471,Security,434,172
2024-06-15 18:48:00,ACA0793,Security,243,161
2024-06-15 19:18:00,JZA0884,Security,79,164B
2024-06-15 19:24:00,ACA0854,Security,512,175
2024-06-15 19:31:00,UAL3466,Security,71,162
2024-06-15 19:39:00,JZA0755,Security,87,164A
2024-06-15 19:43:00,ACA0042,Security,331,177
2024-06-15 20:03:00,ACA0806,Security,332,181
2024-06-15 20:18:00,ACA0993,Security,112,166
2024-06-15 20:19:00,DLH0495,Security,307,172
2024-06-15 20:22:00,ACA0880,Security,372,174
2024-06-15 20:27:00,ACA0856,Security,377,173
2024-06-15 20:29:00,ACA0800,Security,365,170
2024-06-15 20:37:00,ACA0820,Security,556,171
2024-06-15 20:39:00,ACA0890,Security,511,179
2024-06-15 20:45:00,JZA0556,Security,81,160
2024-06-15 20:47:00,ACA0872,Security,483,176
2024-06-15 21:00:00,ACA0842,Security,372,165
2024-06-15 21:09:00,ACA0808,Security,352,169
2024-06-15 21:11:00,ACA0828,Security,372,175
2024-06-15 21:27:00,ACA0852,Security,380,180
2024-06-15 21:35:00,JZA0927,Security,78,162
2024-06-15 21:55:00,ACA0902,Security,300,172
2024-06-15 22:27:00,LOT0046,Security,283,177
2024-06-15 22:34:00,ACA0056,Security,333,171
2024-06-15 23:01:00,TAP0262,Security,204,176
2024-06-15 23:08:00,ACA0090,Security,385,174
2024-06-15 23:26:00,ACA0914,Security,176,168
2024-06-15 23:28:00,ACA0810,Security,388,173
2024-06-15 23:38:00,AVA0205,Security,189,180
2024-06-16 01:43:00,EVA0035,Security,408,179
2024-06-16 06:07:00,ROU1810,Security,130,176
2024-06-16 06:09:00,UAL3554,Security,60,164B
2024-06-16 07:27:00,UAL3435,Security,87,164A
2024-06-16 07:40:00,ACA0766,Security,150,161
2024-06-16 07:55:00,ROU1642,Security,152,168
2024-06-16 07:59:00,ROU1654,Security,195,163
2024-06-16 08:09:00,ROU1854,Security,0,178
2024-06-16 08:12:00,ACA0940,Security,177,174
2024-06-16 08:14:00,JZA0540,Security,95,160
2024-06-16 08:20:00,ACA0991,Security,175,179
2024-06-16 08:22:00,ACA1322,Security,90,175
2024-06-16 08:29:00,JZA0874,Security,87,164B
2024-06-16 08:37:00,ROU1701,Security,206,166
2024-06-16 08:47:00,ACA2413,Security,292,165
2024-06-16 08:50:00,ROU1804,Security,213,181
2024-06-16 08:53:00,JZA0717,Security,41,168
2024-06-16 08:56:00,ROU1794,Security,243,177
2024-06-16 09:07:00,JZA0984,Security,87,164A
2024-06-16 09:07:00,ROU1878,Security,176,170
2024-06-16 09:24:00,ROU1622,Security,232,161
2024-06-16 09:28:00,UAL3615,Security,99,162
2024-06-16 09:41:00,ACA1338,Security,216,180
2024-06-16 09:53:00,CMP0471,Security,209,172
2024-06-16 10:02:00,ACA0785,Security,372,169
2024-06-16 10:05:00,UAL3416,Security,90,164B
2024-06-16 10:44:00,UAL3648,Security,87,162
2024-06-16 10:51:00,ETH0553,Security,365,175
2024-06-16 11:20:00,UAL5454,Security,95,166B
2024-06-16 11:53:00,JZA0988,Security,101,160
2024-06-16 12:08:00,ROU1830,Security,128,172
2024-06-16 12:12:00,AIC0188,Security,414,178
2024-06-16 12:33:00,MSR0996,Security,408,174
2024-06-16 12:47:00,JZA0747,Security,89,164B
2024-06-16 12:47:00,UAL3649,Security,86,166B
2024-06-16 12:50:00,UAL3578,Security,85,168
2024-06-16 13:15:00,JZA0990,Security,101,160
2024-06-16 13:25:00,ACA0001,Security,392,179
2024-06-16 13:35:00,JZA0554,Security,89,164A
2024-06-16 13:39:00,ACA0009,Security,517,175
2024-06-16 14:02:00,JZA0618,Security,75,166A
2024-06-16 14:13:00,JZA0542,Security,99,162
2024-06-16 14:28:00,UAE0242,Security,441,173
2024-06-16 14:36:00,JZA0731,Security,90,164B
2024-06-16 14:55:00,UAL3651,Security,91,160
2024-06-16 14:58:00,ACA0061,Security,393,177
2024-06-16 15:19:00,ACA0942,Security,172,172
2024-06-16 15:57:00,UAL3637,Security,83,164A
2024-06-16 15:58:00,UAL3636,Security,97,162
2024-06-16 16:20:00,ACA0840,Security,365,180
2024-06-16 16:21:00,ROU1754,Security,161,179
2024-06-16 16:27:00,JZA0880,Security,101,160
2024-06-16 16:30:00,SWR0081,Security,306,178
2024-06-16 16:40:00,ITY0651,Security,255,175
2024-06-16 16:52:00,ROU1812,Security,147,168
2024-06-16 17:17:00,ACA0906,Security,557,171
2024-06-16 17:31:00,ACA0836,Security,0,170
2024-06-16 17:48:00,UAL3535,Security,91,164B
2024-06-16 17:54:00,ACA0886,Security,375,172
2024-06-16 18:12:00,ACA7052,Security,0,161
2024-06-16 18:27:00,JZA0955,Security,97,160
2024-06-16 18:28:00,DLH0471,Security,449,177
2024-06-16 18:30:00,ACA0826,Security,328,169
2024-06-16 18:48:00,ACA0854,Security,529,176
2024-06-16 18:52:00,ACA0759,Security,142,166
2024-06-16 18:52:00,ACA0816,Security,360,180
2024-06-16 19:04:00,ACA0806,Security,255,175
2024-06-16 19:14:00,JZA0544,Security,99,164A
2024-06-16 19:19:00,ACA0896,Security,560,174
2024-06-16 19:22:00,JZA0884,Security,94,164B
2024-06-16 19:44:00,ACA0042,Security,330,178
2024-06-16 19:50:00,ACA0993,Security,191,181
2024-06-16 19:53:00,ROU1674,Security,238,163
2024-06-16 19:56:00,ROU1723,Security,247,161
2024-06-16 20:13:00,ACA0880,Security,363,172
2024-06-16 20:21:00,JZA0629,Security,49,162
2024-06-16 20:30:00,DLH0495,Security,294,177
2024-06-16 20:37:00,ACA0800,Security,345,170
2024-06-16 20:37:00,ACA0856,Security,394,175
2024-06-16 20:45:00,ACA0890,Security,515,173
2024-06-16 20:46:00,JZA0897,Security,86,164B
2024-06-16 20:49:00,ACA0820,Security,405,171
2024-06-16 20:54:00,JZA0927,Security,93,160
2024-06-16 20:59:00,ACA0808,Security,355,179
2024-06-16 21:24:00,ACA0852,Security,394,169
2024-06-16 21:42:00,ACA0842,Security,378,180
2024-06-16 22:27:00,LOT0046,Security,330,178
2024-06-16 22:32:00,ACA0828,Security,361,176
2024-06-16 22:33:00,ACA0824,Security,339,177
2024-06-16 22:35:00,ACA0056,Security,337,172
2024-06-16 22:45:00,ACA0810,Security,389,165
2024-06-16 22:49:00,JZA0556,Security,97,162
2024-06-16 23:00:00,ACA0872,Security,517,175
2024-06-16 23:00:00,TAP0262,Security,195,181
2024-06-16 23:03:00,ACA0094,Security,339,171
2024-06-16 23:38:00,AVA0205,Security,111,179
2024-06-16 23:48:00,ACA0858,Security,516,176
2024-06-17 00:00:00,ACA0914,Security,122,174
2024-06-17 01:49:00,EVA0035,Security,412,173
2024-06-17 06:05:00,ROU1810,Security,176,174
2024-06-17 06:26:00,JZA0982,Security,99,160
2024-06-17 06:35:00,ACA0783,Security,241,165
2024-06-17 06:55:00,UAL3554,Security,61,164A
2024-06-17 07:29:00,UAL3435,Security,89,162
2024-06-17 07:47:00,ROU1654,Security,222,167
2024-06-17 07:53:00,JZA0540,Security,101,164B
2024-06-17 08:12:00,ACA2413,Security,240,161
2024-06-17 08:18:00,ACA0991,Security,180,178
2024-06-17 08:23:00,ROU1794,Security,243,176
2024-06-17 08:25:00,ACA0940,Security,171,174
2024-06-17 08:30:00,JZA0874,Security,94,162
2024-06-17 08:31:00,ACA1039,Security,181,166
2024-06-17 08:42:00,ROU1947,Security,147,169
2024-06-17 09:03:00,ROU1840,Security,259,180
2024-06-17 09:04:00,JZA0984,Security,97,164B
2024-06-17 09:16:00,ROU1804,Security,228,170
2024-06-17 09:17:00,JZA0771,Security,83,160
2024-06-17 09:26:00,UAL3701,Security,93,164A
2024-06-17 09:27:00,ROU1802,Security,188,179
2024-06-17 09:41:00,JZA0729,Security,61,162
2024-06-17 10:05:00,CMP0471,Security,209,181
2024-06-17 10:18:00,ROU1622,Security,253,168
2024-06-17 10:37:00,UAL3648,Security,83,160
2024-06-17 10:49:00,ETH0553,Security,332,174
2024-06-17 10:52:00,ROU1996,Security,230,176
2024-06-17 10:53:00,UAL5578,Security,94,164B
2024-06-17 11:22:00,ACA2092,Security,233,170
2024-06-17 12:13:00,AIC0188,Security,435,175
2024-06-17 12:43:00,UAL3649,Security,93,164B
2024-06-17 12:44:00,MSR0996,Security,389,171
2024-06-17 12:56:00,UAL3578,Security,87,166B
2024-06-17 13:00:00,JZA0747,Security,86,165
2024-06-17 13:12:00,ACA0001,Security,393,176
2024-06-17 13:23:00,ACA0059,Security,335,177
2024-06-17 13:33:00,ACA0061,Security,389,179
2024-06-17 13:58:00,JZA0878,Security,81,168
2024-06-17 14:24:00,JZA0925,Security,86,160
2024-06-17 14:25:00,UAE0242,Security,528,173
2024-06-17 14:29:00,ACA0942,Security,200,180
2024-06-17 14:46:00,JZA0930,Security,78,166B
2024-06-17 14:59:00,ACA1033,Security,171,165
2024-06-17 15:37:00,ACA0009,Security,528,174
2024-06-17 15:44:00,JZA0992,Security,75,164A
2024-06-17 15:56:00,JZA0880,Security,61,162
2024-06-17 15:57:00,UAL3636,Security,98,164B
2024-06-17 16:05:00,ACA7077,Security,0,161
2024-06-17 16:10:00,ACA0840,Security,333,178
2024-06-17 16:52:00,ITY0651,Security,270,171
2024-06-17 16:58:00,ACA0906,Security,441,173
2024-06-17 17:05:00,ACA1359,Security,154,181
2024-06-17 17:08:00,JZA0994,Security,81,164A
2024-06-17 17:29:00,ROU1646,Security,179,166
2024-06-17 17:40:00,ACA0836,Security,351,170
2024-06-17 17:48:00,UAL3460,Security,81,164B
2024-06-17 17:50:00,ACA0886,Security,375,171
2024-06-17 18:34:00,DLH0471,Security,462,176
2024-06-17 18:34:00,ROU1812,Security,136,168
2024-06-17 18:36:00,JZA0996,Security,83,160
2024-06-17 18:39:00,ACA0854,Security,434,174
2024-06-17 18:46:00,JZA0629,Security,61,166B
2024-06-17 18:48:00,ACA0816,Security,375,178
2024-06-17 19:06:00,ACA0896,Security,585,175
2024-06-17 19:08:00,JZA0544,Security,77,162
2024-06-17 19:09:00,ROU1674,Security,247,161
2024-06-17 19:16:00,ACA0806,Security,277,180
2024-06-17 19:18:00,JZA0884,Security,93,164B
2024-06-17 19:19:00,JZA0955,Security,99,164A
2024-06-17 19:38:00,ACA0042,Security,310,177
2024-06-17 19:46:00,UAL3466,Security,48,160
2024-06-17 19:55:00,UAL3711,Security,70,166A
2024-06-17 19:56:00,ACA0543,Security,95,165
2024-06-17 20:17:00,DLH0495,Security,323,171
2024-06-17 20:24:00,ACA0856,Security,373,170
2024-06-17 20:25:00,ACA0993,Security,98,181
2024-06-17 20:37:00,ACA0820,Security,396,173
2024-06-17 20:42:00,ACA0890,Security,480,179
2024-06-17 20:45:00,ACA0808,Security,378,169
2024-06-17 20:47:00,ACA0842,Security,368,174
2024-06-17 20:49:00,JZA0707,Security,93,166B
2024-06-17 20:52:00,UAL4631,Security,52,164B
2024-06-17 20:57:00,ACA0724,Security,193,167
2024-06-17 21:11:00,JZA0927,Security,75,162
2024-06-17 21:17:00,ACA0872,Security,509,176
2024-06-17 22:00:00,ACA0800,Security,341,177
2024-06-17 22:03:00,ACA0824,Security,314,170
2024-06-17 22:17:00,LOT0046,Security,333,180
2024-06-17 22:28:00,ACA0056,Security,356,178
2024-06-17 22:43:00,ACA0810,Security,349,174
2024-06-17 22:47:00,TAP0262,Security,188,181
2024-06-17 23:13:00,ACA0090,Security,364,175
2024-06-17 23:20:00,ACA0828,Security,382,169
2024-06-17 23:51:00,AVA0205,Security,152,170
2024-06-18 01:52:00,EVA0035,Security,410,171
2024-06-18 02:44:00,ACA0858,Security,520,177
2024-06-18 06:57:00,UAL3554,Security,33,164A
2024-06-18 07:14:00,ACA0783,Security,64,167
2024-06-18 07:38:00,JZA0982,Security,82,162
2024-06-18 07:40:00,ROU1810,Security,156,178
2024-06-18 08:00:00,ACA0785,Security,224,169
2024-06-18 08:13:00,UAL3435,Security,56,164B
2024-06-18 08:17:00,ROU1670,Security,217,166
2024-06-18 08:32:00,ACA2413,Security,147,161
2024-06-18 08:55:00,JZA0874,Security,77,162
2024-06-18 08:56:00,ACA0991,Security,160,173
2024-06-18 09:01:00,ACA1031,Security,180,165
2024-06-18 09:05:00,ACA0766,Security,130,168
2024-06-18 09:05:00,ACA0940,Security,180,174
2024-06-18 09:17:00,ROU1794,Security,245,170
2024-06-18 09:27:00,JZA0540,Security,93,160
2024-06-18 09:27:00,JZA0984,Security,83,164B
2024-06-18 09:30:00,ROU1840,Security,246,180
2024-06-18 09:30:00,ROU1873,Security,163,178
2024-06-18 09:31:00,UAL3701,Security,70,164A
2024-06-18 09:51:00,UAL3416,Security,94,166B
2024-06-18 09:55:00,CMP0471,Security,196,181
2024-06-18 10:05:00,ROU1622,Security,253,167
2024-06-18 10:22:00,ROU1804,Security,212,179
2024-06-18 10:37:00,UAL3648,Security,21,164A
2024-06-18 10:50:00,ROU1802,Security,165,174
2024-06-18 10:51:00,ETH0553,Security,375,176
2024-06-18 10:58:00,UAL5578,Security,87,162
2024-06-18 11:04:00,ACA2114,Security,165,177
2024-06-18 11:57:00,JZA0988,Security,73,164B
2024-06-18 12:14:00,ACA1290,Security,165,165
2024-06-18 12:26:00,AIC0188,Security,446,175
2024-06-18 12:34:00,UAL3649,Security,53,166B
2024-06-18 12:45:00,MSR0996,Security,413,171
2024-06-18 13:06:00,ACA0001,Security,393,178
2024-06-18 13:26:00,JZA0554,Security,77,162
2024-06-18 13:36:00,ACA0768,Security,126,165
2024-06-18 14:00:00,JZA0878,Security,53,168
2024-06-18 14:03:00,ACA0009,Security,528,174
2024-06-18 14:14:00,JZA0542,Security,83,160
2024-06-18 14:22:00,JZA0925,Security,40,164A
2024-06-18 14:35:00,UAL3637,Security,79,166B
2024-06-18 14:50:00,UAE0242,Security,512,173
2024-06-18 15:09:00,JZA0992,Security,62,166A
2024-06-18 15:30:00,ACA0741,Security,172,165
2024-06-18 15:36:00,ACA0061,Security,393,180
2024-06-18 15:36:00,JZA0836,Security,54,162
2024-06-18 15:49:00,UAL3636,Security,95,160
2024-06-18 16:04:00,JZA0880,Security,71,164B
2024-06-18 16:22:00,ACA0840,Security,373,177
2024-06-18 16:24:00,SWR0081,Security,307,176
2024-06-18 16:32:00,ACA1105,Security,134,167
2024-06-18 16:48:00,ITY0651,Security,213,178
2024-06-18 16:54:00,JZA0882,Security,52,164A
2024-06-18 17:00:00,ACA7070,Security,0,174
2024-06-18 17:19:00,ACA0906,Security,573,171
2024-06-18 17:35:00,ROU1646,Security,184,165
2024-06-18 17:40:00,ACA0836,Security,331,179
2024-06-18 17:40:00,ACA0957,Security,160,168
2024-06-18 17:52:00,ACA0770,Security,163,163
2024-06-18 18:04:00,ACA0886,Security,369,173
2024-06-18 18:05:00,ACA0896,Security,577,175
2024-06-18 18:08:00,JZA0996,Security,95,164B
2024-06-18 18:24:00,JZA0749,Security,83,166B
2024-06-18 18:30:00,DLH0471,Security,431,176
2024-06-18 18:31:00,ACA0826,Security,304,170
2024-06-18 18:41:00,ACA1041,Security,147,161
2024-06-18 18:45:00,ROU1812,Security,150,177
2024-06-18 19:09:00,JZA0544,Security,82,160
2024-06-18 19:19:00,ACA0806,Security,273,178
2024-06-18 19:19:00,JZA0884,Security,73,162
2024-06-18 19:38:00,JZA0955,Security,94,166A
2024-06-18 19:44:00,ACA0854,Security,521,171
2024-06-18 19:50:00,UAL3711,Security,69,164B
2024-06-18 20:01:00,JZA0897,Security,79,166B
2024-06-18 20:13:00,ACA0042,Security,310,173
2024-06-18 20:27:00,ACA0993,Security,115,181
2024-06-18 20:36:00,JZA0556,Security,81,164A
2024-06-18 20:49:00,ACA0890,Security,393,177
2024-06-18 20:52:00,DLH0495,Security,307,176
2024-06-18 20:52:00,UAL4631,Security,87,164B
2024-06-18 21:04:00,ACA0872,Security,572,178
2024-06-18 21:13:00,ACA0880,Security,398,175
2024-06-18 21:22:00,ACA0842,Security,386,170
2024-06-18 21:29:00,JZA0927,Security,75,162
2024-06-18 21:30:00,ACA0828,Security,323,173
2024-06-18 21:35:00,ACA0852,Security,389,179
2024-06-18 22:08:00,ACA0820,Security,531,174
2024-06-18 22:27:00,LOT0046,Security,315,171
2024-06-18 22:37:00,ACA0824,Security,330,177
2024-06-18 22:49:00,ACA0056,Security,363,180
2024-06-18 23:03:00,TAP0262,Security,177,181
2024-06-18 23:04:00,ACA0810,Security,378,169
2024-06-18 23:06:00,ACA0090,Security,363,165
2024-06-18 23:46:00,ACA0856,Security,386,178
2024-06-18 23:46:00,ACA0858,Security,503,173
2024-06-18 23:56:00,ACA0800,Security,319,171
2024-06-19 01:42:00,EVA0035,Security,398,175
2024-06-19 06:05:00,UAL3554,Security,58,160
2024-06-19 06:12:00,JZA0982,Security,99,164A
2024-06-19 06:13:00,ROU1810,Security,187,179
2024-06-19 07:21:00,UAL3435,Security,56,164B
2024-06-19 07:50:00,ROU1642,Security,167,168
2024-06-19 07:54:00,ACA1093,Security,135,165
2024-06-19 08:02:00,ACA0785,Security,311,169
2024-06-19 08:19:00,ACA0991,Security,148,179
